feature,importance_mean,importance_std,cv,score
4.27_eucl_dist_Levator ani muscle_Vagina_std,0.0001014740807788,9.5399944429139e-05,0.940131741674551,5.23026754313171e-05
4.17_eucl_dist_Bladder_Levator ani muscle_std,0.0003184734630362,0.0016964039725316,5.326656198298622,5.033835458323855e-05
4.17_eucl_dist_Bladder_Levator ani muscle_max,0.000299973887289,0.0014951013880546,4.9840885067628955,5.0128584654118276e-05
3.1_region_coords_centroid_Y_std,0.0001008278391406,0.000174638940209,1.7320336294408396,3.6905782584102474e-05
2.3_region_conf_max_min,8.436745615061729e-05,0.0001461287205582,1.7320302779669963,3.088086425359759e-05
4.22_eucl_dist_Bladder_Vagina_max,0.0002822235566262,0.0024339378464861,8.62411788535395,2.9324615511587796e-05
1.3_frame_conf_max_min,4.361197072743072e-05,7.553814911811663e-05,1.7320110934476267,1.5963321244202984e-05
4.31_eucl_dist_Pubis_Vagina_std,9.295817018804366e-05,0.0005366343147112,5.772795880445817,1.3725228373769433e-05
3.7_region_coords_len_Y_std,3.4840374681299745e-05,6.034529910274749e-05,1.7320010950984763,1.2752694259093593e-05
4.19_eucl_dist_Bladder_Rectum_min,9.256553707399642e-05,0.0008288872450379,8.954502039709002,9.29886163112408e-06
4.14_eucl_dist_Anus_Urethra_mean,3.660884665860342e-05,0.0002269142822073,6.19817625360019,5.085850272184346e-06
4.21_eucl_dist_Bladder_Uterus_mean,5.791700965154247e-05,0.0007547600123412,13.03152537323249,4.127634602153018e-06
1.4_frame_conf_min_std,1.0216485916425544e-05,1.7695472682060925e-05,1.7318812892723279,3.7397254253118874e-06
2.4_region_conf_min_min,6.815206681258049e-07,1.1804284236021812e-06,1.729513081037716,2.496858039847539e-07
4.36_eucl_dist_Urethra_Vagina_min,1.361796603229776e-05,0.0010271187023778,75.41825862124622,1.7820304045127272e-07
