feature,importance_mean,importance_std,cv,score
4.29_eucl_dist_Pubis_Urethra_max,0.0006123416651198,0.0014309935860895,2.336916350275115,0.00018350524881132095
4.35_eucl_dist_Urethra_Uterus_std,0.0004523175420586,0.0007834369640001,1.732046978296552,0.00016555994302141274
4.11_eucl_dist_Anus_Levator ani muscle_max,0.0006078488935818,0.0016573829389184,2.726631947160753,0.0001631094516980428
4.18_eucl_dist_Bladder_Pubis_std,0.0003657290536991,0.000541096070724,1.4794957790621721,0.0001475013818484623
4.20_eucl_dist_Bladder_Urethra_std,0.000361203083923,0.0006341809778154,1.7557414382684333,0.00013107292248359898
4.15_eucl_dist_Anus_Uterus_mean,0.0003913839327032,0.0008403791499898,2.1471934143849296,0.0001243596694484346
4.37_eucl_dist_Uterus_Vagina_mean,0.00035494637374,0.0009896587682098,2.7881845068523536,9.36982802970516e-05
4.19_eucl_dist_Bladder_Rectum_max,0.0001724334386828,0.0001514276150723,0.8781750109144792,9.18090367940965e-05
4.24_eucl_dist_Levator ani muscle_Rectum_max,0.0002299145605321,0.0003982237002414,1.7320432741471685,8.415480190513082e-05
4.27_eucl_dist_Levator ani muscle_Vagina_min,0.0001956191776569,0.0003568627371644,1.8242634345742432,6.926378582895526e-05
4.36_eucl_dist_Urethra_Vagina_min,0.0003365210191871,0.0014646831440737,4.352413989467249,6.287275607778529e-05
4.16_eucl_dist_Anus_Vagina_mean,0.0002356322333954,0.0007256904213091,3.0797456320236822,5.7756599221731134e-05
4.25_eucl_dist_Levator ani muscle_Urethra_max,0.0003357628821602,0.0019361912764752,5.766526357803435,4.96211592781257e-05
4.11_eucl_dist_Anus_Levator ani muscle_std,0.0001326990327409,0.0002298414668225,1.7320377551923516,4.8571449090957835e-05
4.37_eucl_dist_Uterus_Vagina_std,0.0002792022990657,0.0013402686871717,4.8003325593094734,4.813556743700552e-05
4.22_eucl_dist_Bladder_Vagina_min,0.0001872728245514,0.0006830621649834,3.6473979565463717,4.029627466862518e-05
4.15_eucl_dist_Anus_Uterus_max,0.0002535018958681,0.0013648508343206,5.383965455884751,3.970915845642954e-05
4.12_eucl_dist_Anus_Pubis_mean,0.0001626036503359,0.0005935787590741,3.6504414716794185,3.496520735206217e-05
4.25_eucl_dist_Levator ani muscle_Urethra_std,0.0002109228229885,0.0015808797419026,7.495026969944466,2.4828976262788587e-05
4.17_eucl_dist_Bladder_Levator ani muscle_mean,8.89414939298209e-05,0.0002422788807798,2.7239946854983343,2.3883356836187055e-05
4.23_eucl_dist_Levator ani muscle_Pubis_mean,6.929569108830395e-05,0.0002873231505618,4.146275183553389,1.346521291938703e-05
4.29_eucl_dist_Pubis_Urethra_mean,3.608906279335041e-05,6.25080903556265e-05,1.7320028151113,1.3209745829592113e-05
4.27_eucl_dist_Levator ani muscle_Vagina_mean,7.773336385718715e-05,0.0003984113682806,5.125292708544675,1.269055497523416e-05
4.17_eucl_dist_Bladder_Levator ani muscle_max,8.239667874760936e-05,0.0007175695303222,8.70861341276582,8.486966701060141e-06
4.11_eucl_dist_Anus_Levator ani muscle_mean,7.843847021157996e-05,0.0007950859280622,10.136299058593362,7.043495311941416e-06
4.18_eucl_dist_Bladder_Pubis_max,7.829773593007368e-05,0.0008414612454036,10.74680498233183,6.665449545458529e-06
4.10_eucl_dist_Anus_Bladder_std,2.3266143828966817e-05,5.906294460559443e-05,2.5384699144749794,6.575198995981554e-06
4.32_eucl_dist_Rectum_Urethra_mean,4.690347638913368e-05,0.0004940631940968,10.533391098919914,4.06675504080722e-06
1.4_frame_conf_min_min,9.08607311425058e-06,1.5737540275167583e-05,1.7318602015524196,3.325965621918459e-06
4.24_eucl_dist_Levator ani muscle_Rectum_min,3.450363568995678e-05,0.0004902869909352,14.209307854767676,2.268586842966749e-06
1.2_frame_conf_std_std,4.945588317976461e-06,8.566010240054334e-06,1.7317006569809914,1.8104429946735832e-06
4.10_eucl_dist_Anus_Bladder_max,2.796838659324645e-06,0.0035181759962063,1257.4620714746763,2.2224258662378963e-09
